step,loss,loss_num,loss_type,loss_order,loss_grammar,grad_norm,logit_max,weight_norm,lr,loss_total,loss_aux,aux_new_acc,aux_new_recall,aux_pos_acc,aux_merge_acc,aux_merge_recall,aux_count_acc,aux_count_mae,aux_cyc_acc,aux_period_acc,aux_period_mae
8740,0.8011074662208557,1.1539015769958496,0.013272006064653397,1.7434979677200317,0.05968647822737694,0.8450239300727844,24.538606643676758,1263.0650581393868,0.00019751874752955512,1.0420854091644287,0.8032599687576294,0.9799088835716248,0.9734036922454834,0.7302857041358948,0.9633609056472778,0.7651304602622986,0.78125,0.21875,0.6827743053436279,0.7660383582115173,0.9765368700027466
8750,0.8221673369407654,1.2944550514221191,0.008730362169444561,1.2707421779632568,0.06988798081874847,0.7761617302894592,24.22715950012207,1263.0419236184182,0.0001973076146788203,1.1130421161651611,0.9695824980735779,0.9767897725105286,0.9743660688400269,0.7387404441833496,0.9653498530387878,0.7660802006721497,0.78125,0.265625,0.5191402435302734,0.6826644539833069,1.4910056591033936
8760,0.7014683485031128,1.117451548576355,0.01931535266339779,1.2938473224639893,0.06912010908126831,0.9181064963340759,24.62417221069336,1263.0190218406842,0.00019709639797185744,0.9557288885116577,0.8475351929664612,0.984100878238678,0.9795424342155457,0.7736825942993164,0.9662505984306335,0.7505931258201599,0.84375,0.171875,0.5805639624595642,0.6907467842102051,1.1810194253921509
8770,0.9495419859886169,1.4336351156234741,0.039201363921165466,1.4828604459762573,0.09401468932628632,0.9452242851257324,24.638324737548828,1262.9957375687811,0.00019688509795689146,1.2402914762496948,0.9691649675369263,0.9783979058265686,0.9788702726364136,0.7344896793365479,0.9619227051734924,0.7305025458335876,0.703125,0.34375,0.6387170553207397,0.6309298872947693,2.2317821979522705
8780,0.8433447480201721,1.3205478191375732,0.029806558042764664,1.4866106510162354,0.08066444844007492,1.3765653371810913,24.788610458374023,1262.9722859178128,0.00019667371518236322,1.109967827796936,0.8887436389923096,0.980048418045044,0.9754312038421631,0.6822581887245178,0.9568353295326233,0.7610771656036377,0.796875,0.296875,0.657188355922699,0.7013811469078064,1.631856083869934
8790,0.821248471736908,1.3150179386138916,0.016811834648251534,1.4545809030532837,0.0626174658536911,1.231805443763733,24.51244354248047,1262.949238155615,0.00019646225019692877,1.106654167175293,0.9513522982597351,0.9772830605506897,0.9689713716506958,0.6964378952980042,0.9709215760231018,0.7712798118591309,0.765625,0.25,0.5608298182487488,0.6922330856323242,0.863965630531311
8800,0.7299315333366394,1.1741306781768799,0.027639945968985558,1.273425579071045,0.06686680763959885,1.0390448570251465,24.314773559570312,1262.9255631818176,0.0001962507035494573,0.9923976063728333,0.8748868703842163,0.9834045767784119,0.9830508828163147,0.7401268482208252,0.9714910387992859,0.7541937232017517,0.765625,0.265625,0.6340243220329285,0.6651644110679626,1.1044760942459106
8810,0.8979218602180481,1.476804494857788,0.005339877214282751,1.4359548091888428,0.07155682891607285,1.3156789541244507,24.15324592590332,1262.9017990802201,0.00019603907578902996,1.1745457649230957,0.9220796823501587,0.9846822023391724,0.9786822199821472,0.7003095746040344,0.9727594256401062,0.779471218585968,0.703125,0.359375,0.6668039560317993,0.7038539052009583,2.227386236190796
8820,0.8033968806266785,1.1729494333267212,0.059116289019584656,1.4773553609848022,0.078997403383255,0.9682139754295349,24.0457763671875,1262.8799408591444,0.00019582736746493853,1.0486350059509277,0.817460298538208,0.980139970779419,0.9803857803344727,0.759800910949707,0.9722709059715271,0.7853286266326904,0.8125,0.296875,0.7123006582260132,0.6909209489822388,1.0425567626953125
8830,0.7661945223808289,1.1688942909240723,0.018333062529563904,1.387364149093628,0.0620548315346241,0.9776479005813599,24.529542922973633,1262.8571960095037,0.00019561557912668384,1.0264339447021484,0.8674646615982056,0.9700663685798645,0.9694235324859619,0.713560163974762,0.9661372900009155,0.7595613598823547,0.828125,0.171875,0.674149215221405,0.7220527529716492,1.1210081577301025
8840,0.76173335313797,1.1184922456741333,0.03697114437818527,1.3985766172409058,0.06901727616786957,0.7586398720741272,23.900775909423828,1262.834409920685,0.00019540371132397439,1.023113489151001,0.8712673187255859,0.9770601987838745,0.9743647575378418,0.7645071744918823,0.9676765203475952,0.7751803398132324,0.84375,0.203125,0.5617059469223022,0.7150644659996033,1.1725198030471802
8850,0.8567884564399719,1.2736997604370117,0.024834396317601204,1.3910727500915527,0.05688817799091339,0.9935048222541809,24.014169692993164,1262.8107069683035,0.000195191764606725,1.1138019561767578,0.8567114472389221,0.9795954823493958,0.9769291281700134,0.7334033250808716,0.9679725170135498,0.7627215385437012,0.828125,0.1875,0.636243999004364,0.6927605271339417,0.9743499755859375
8860,0.7662679553031921,1.1920815706253052,0.02527194656431675,1.4565215110778809,0.049011606723070145,0.9939932823181152,24.45917510986328,1262.7877309722955,0.00019497973952505525,0.9760990142822266,0.6994368433952332,0.9750305414199829,0.973633348941803,0.7307944297790527,0.9656912088394165,0.7465410828590393,0.859375,0.171875,0.7308330535888672,0.8266118764877319,0.8112320899963379
8870,0.7508524656295776,1.1217918395996094,0.01711411029100418,1.4450762271881104,0.06990987062454224,1.3758032321929932,24.076763153076172,1262.7644326855323,0.00019476763662928815,1.0105371475219727,0.8656156063079834,0.9797285795211792,0.9797564148902893,0.7529076337814331,0.9695048928260803,0.7657486796379089,0.78125,0.25,0.6326561570167542,0.6417422294616699,1.3311740159988403
8880,0.8709160089492798,1.3220336437225342,0.0479067787528038,1.4609071016311646,0.0831659659743309,1.0353944301605225,24.27052879333496,1262.7424558582989,0.00019455545646994868,1.168810486793518,0.9929815530776978,0.9708216190338135,0.9665677547454834,0.7165696024894714,0.9712724685668945,0.8040885925292969,0.828125,0.203125,0.6042753458023071,0.6206908822059631,2.1873950958251953
8890,0.8784239888191223,1.3092825412750244,0.022481249645352364,1.5401073694229126,0.07298814505338669,1.4474130868911743,24.73909568786621,1262.7199767656346,0.00019434319959776237,1.1617436408996582,0.9443988800048828,0.9830949306488037,0.984561026096344,0.745790958404541,0.9680659174919128,0.754369854927063,0.78125,0.265625,0.6102147102355957,0.6886256337165833,1.742518663406372
8900,0.791907787322998,1.2361356019973755,0.024554163217544556,1.3426679372787476,0.07144083827733994,0.6988180875778198,24.33084487915039,1262.6968209845456,0.00019413086656365383,1.090076208114624,0.9938945770263672,0.9742814302444458,0.9603919982910156,0.7317531704902649,0.9683046340942383,0.7517708539962769,0.84375,0.15625,0.4880995452404022,0.6291223168373108,2.019801139831543
8910,0.7521145939826965,1.0678997039794922,0.04214853420853615,1.4392794370651245,0.06325278431177139,0.9290746450424194,23.954530715942383,1262.6734844312912,0.00019391845791874536,0.9876996874809265,0.785283625125885,0.983941376209259,0.9846320748329163,0.7497456073760986,0.9699397683143616,0.7809609174728394,0.859375,0.1875,0.6703382730484009,0.6639729738235474,1.6260755062103271
8920,0.7593235373497009,1.1750473976135254,0.02064335346221924,1.4374786615371704,0.07644186913967133,1.7813916206359863,23.81446647644043,1262.6505065957338,0.00019370597421435558,1.0048155784606934,0.8183069229125977,0.9752813577651978,0.9660330414772034,0.7128051519393921,0.964072048664093,0.7760762572288513,0.828125,0.171875,0.6519817113876343,0.7170194387435913,1.1528773307800293
8930,0.803561270236969,1.2939636707305908,0.007563719991594553,1.448759913444519,0.07860216498374939,1.9050949811935425,23.938587188720703,1262.6280165280461,0.00019349341600199784,1.0378260612487793,0.7808825373649597,0.9811532497406006,0.977553129196167,0.7581534385681152,0.9655714631080627,0.7488317489624023,0.703125,0.3125,0.6958388090133667,0.7005941867828369,1.714120864868164
8940,0.8095712661743164,1.261090636253357,0.025543246418237686,1.3828775882720947,0.07694964855909348,0.8759502172470093,24.22531509399414,1262.605645966495,0.0001932807838333789,1.1039783954620361,0.9813570380210876,0.9740017056465149,0.9653388857841492,0.7056167125701904,0.9649444222450256,0.7799779772758484,0.78125,0.28125,0.5396395921707153,0.6301915049552917,2.010910987854004
8950,0.7058166861534119,1.0346018075942993,0.02863808535039425,1.3960145711898804,0.06512756645679474,0.786160409450531,23.937301635742188,1262.582898645673,0.00019306807826039747,0.9253566861152649,0.7318000197410583,0.9764044284820557,0.9584630131721497,0.7301007509231567,0.9754526615142822,0.8010568618774414,0.875,0.15625,0.7036279439926147,0.7639095187187195,1.0341722965240479
8960,0.8422097563743591,1.1128132343292236,0.015762345865368843,1.7435648441314697,0.06501765549182892,1.1049861907958984,23.973661422729492,1262.5599894275097,0.00019285529983514293,1.078786015510559,0.7885873913764954,0.982052206993103,0.9833018183708191,0.7871869802474976,0.9667522311210632,0.7636253833770752,0.875,0.140625,0.6894474625587463,0.7301311492919922,1.4218088388442993
8970,0.795864999294281,1.4034383296966553,0.02169419266283512,1.1304174661636353,0.07609615474939346,0.8623153567314148,24.58339500427246,1262.5369115809046,0.0001926424491098935,1.038255214691162,0.8079673051834106,0.9812443256378174,0.9740921854972839,0.7370730638504028,0.9736129641532898,0.7897607088088989,0.828125,0.265625,0.7099090218544006,0.7343239784240723,1.4382681846618652
8980,0.775007426738739,1.299106240272522,0.011275178752839565,1.2891035079956055,0.06772562116384506,1.08283531665802,24.44750213623047,1262.5147199188698,0.00019242952663711525,1.0327249765396118,0.8590583801269531,0.9749586582183838,0.9607250690460205,0.6892772316932678,0.9655972719192505,0.7661789655685425,0.765625,0.265625,0.6994872689247131,0.7199283242225647,1.4541940689086914
8990,0.8229650855064392,1.255424976348877,0.03237597271800041,1.3746777772903442,0.07171862572431564,1.5484975576400757,24.972455978393555,1262.491773291993,0.0001922165329694604,1.0857059955596924,0.8758031129837036,0.9831097722053528,0.9780803918838501,0.7337913513183594,0.9675081372261047,0.763500988483429,0.796875,0.25,0.6272025108337402,0.6467854976654053,1.585338830947876
9000,0.8062810897827148,1.0236320495605469,0.05370622128248215,1.5294084548950195,0.0738551914691925,1.2105563879013062,24.560302734375,1262.4696227153615,0.000192003468659766,1.0843455791473389,0.9268815517425537,0.9804820418357849,0.9804505705833435,0.765052318572998,0.9703059196472168,0.769626796245575,0.8125,0.234375,0.5864558815956116,0.6370643377304077,4.141072750091553
9010,0.8066568970680237,1.1164004802703857,0.0428011417388916,1.7494720220565796,0.06221044436097145,1.3366750478744507,24.24635887145996,1262.4471881402783,0.00019179033426105238,1.082762598991394,0.9203522801399231,0.9722641110420227,0.9679368734359741,0.7155020236968994,0.9668266773223877,0.7601380348205566,0.734375,0.28125,0.5674519538879395,0.6947841048240662,1.5956493616104126
9020,0.730137050151825,1.0426498651504517,0.03391510993242264,1.5298365354537964,0.06367618590593338,0.7573313117027283,24.370962142944336,1262.4245777490673,0.00019157713032652186,1.0338505506515503,1.012378215789795,0.9763258695602417,0.9697198271751404,0.7609754204750061,0.9738821387290955,0.7863189578056335,0.890625,0.109375,0.5054472088813782,0.5562012791633606,2.236701726913452
9030,0.7770491242408752,1.2312873601913452,0.03332612290978432,1.2516082525253296,0.08310193568468094,0.886309802532196,24.57334327697754,1262.4017114355865,0.00019136385740955723,1.0446439981460571,0.8919827342033386,0.9772471189498901,0.9726221561431885,0.7165096998214722,0.9700238704681396,0.7919728755950928,0.78125,0.328125,0.6459649205207825,0.6807000041007996,2.226490020751953
9040,0.7047208547592163,1.1107895374298096,0.018042944371700287,1.2695790529251099,0.0650559514760971,0.8741520643234253,24.461572647094727,1262.3793183418957,0.00019115051606372036,0.9289402365684509,0.7473979592323303,0.9841681718826294,0.9811679720878601,0.7656551599502563,0.9652267694473267,0.760198175907135,0.890625,0.15625,0.6820580959320068,0.7367372512817383,1.9915775060653687
9050,0.6936957836151123,1.1081775426864624,0.009469122625887394,1.4605629444122314,0.06452029198408127,0.7551856637001038,24.679248809814453,1262.3560481542036,0.00019093710684275062,0.9540908336639404,0.8679835796356201,0.974487841129303,0.9638468027114868,0.7337306141853333,0.9718987345695496,0.7638617157936096,0.859375,0.140625,0.5992404818534851,0.6860077977180481,1.2616373300552368
9060,0.7165114879608154,0.9937073588371277,0.03520181402564049,1.5005048513412476,0.060392457991838455,1.101320505142212,24.598785400390625,1262.3347126014048,0.00019072363030056362,0.950139045715332,0.7787585258483887,0.9789682626724243,0.976318895816803,0.7835872173309326,0.9561945199966431,0.7351897358894348,0.828125,0.203125,0.6927360892295837,0.6803970336914062,1.5093439817428589
9070,0.7607671618461609,1.2233818769454956,0.03727472946047783,1.2525969743728638,0.07942437380552292,1.0029935836791992,24.04380989074707,1262.3135871283775,0.00019051008699124986,1.0016694068908691,0.8030073642730713,0.9763311743736267,0.9672731161117554,0.719204843044281,0.9657372236251831,0.7787157297134399,0.828125,0.25,0.674780547618866,0.7105354070663452,1.1175960302352905
9080,0.7465130090713501,1.1178804636001587,0.01748994179069996,1.3902610540390015,0.09346413612365723,1.3463348150253296,24.14236831665039,1262.2924937734429,0.00019029647746907283,1.0486536026000977,1.0071353912353516,0.9783408641815186,0.967701256275177,0.6896276473999023,0.9676907062530518,0.7982763051986694,0.765625,0.328125,0.5858994722366333,0.6253178119659424,1.8410310745239258
9090,0.7279196977615356,1.1553113460540771,0.06055452674627304,1.3337311744689941,0.06119343638420105,1.5937862396240234,24.152664184570312,1262.2709035978357,0.00019008280228846808,0.9270740151405334,0.6638476848602295,0.9787676930427551,0.9665719866752625,0.7478907704353333,0.9688105583190918,0.7627487182617188,0.9375,0.0625,0.7410577535629272,0.7838894724845886,0.8943505883216858
9100,0.9043525457382202,1.3254692554473877,0.015111159533262253,1.6121954917907715,0.07528878003358841,0.7981439232826233,24.18082046508789,1262.2481091331929,0.00018986906200404156,1.1862547397613525,0.9396741390228271,0.9778583645820618,0.9730671048164368,0.6748587489128113,0.96624755859375,0.7801578044891357,0.84375,0.171875,0.5942018032073975,0.63388592004776,2.008253812789917
9110,0.7553663849830627,1.099534034729004,0.04878358915448189,1.497370958328247,0.06111942604184151,0.8526128530502319,24.214374542236328,1262.2257357578899,0.00018965525717056815,1.0038326978683472,0.8282208442687988,0.977701723575592,0.9763105511665344,0.7253121733665466,0.9597470164299011,0.7583726644515991,0.890625,0.109375,0.5922490954399109,0.707446813583374,1.4738355875015259
9120,0.7983693480491638,1.3196403980255127,0.0037659695371985435,1.3696482181549072,0.08966933190822601,0.8298133015632629,24.265775680541992,1262.2028950601045,0.00018944138834299038,1.0930999517440796,0.9824353456497192,0.9767100214958191,0.9725762605667114,0.7227698564529419,0.9659456014633179,0.7614598274230957,0.78125,0.265625,0.5900639891624451,0.673656702041626,1.7950105667114258
9130,0.744921863079071,1.095199704170227,0.02070421539247036,1.5069936513900757,0.07726999372243881,1.4351352453231812,24.272994995117188,1262.1794712580547,0.00018922745607641666,1.0230289697647095,0.927023708820343,0.9810431599617004,0.9803767800331116,0.7547629475593567,0.9648734927177429,0.7534791231155396,0.8125,0.203125,0.5855119228363037,0.639505922794342,1.0305997133255005
9140,0.7153951525688171,1.1587992906570435,0.03557654470205307,1.2492032051086426,0.07809017598628998,0.7276433706283569,24.93754005432129,1262.1561367908262,0.00018901346092612035,1.0219290256500244,1.0217797756195068,0.9739447832107544,0.9671480655670166,0.7274749279022217,0.9749279618263245,0.8001949191093445,0.84375,0.171875,0.4680851399898529,0.6028604507446289,1.9589792490005493
9150,0.7229889631271362,1.182755947113037,0.005744643043726683,1.229058027267456,0.06416057050228119,1.0131139755249023,24.684162139892578,1262.1331749212886,0.00018879940344753782,0.9938708543777466,0.9029395580291748,0.9798632264137268,0.9773804545402527,0.6962828040122986,0.9635315537452698,0.7581344842910767,0.828125,0.1875,0.627299964427948,0.7146899700164795,1.7679247856140137
9160,0.7662942409515381,1.1280299425125122,0.054267097264528275,1.316473364830017,0.06298539787530899,0.7391528487205505,24.646347045898438,1262.109879369028,0.00018858528419626723,1.0028729438781738,0.7885956764221191,0.9799509644508362,0.9772793054580688,0.7596426606178284,0.9725795984268188,0.7831552624702454,0.8125,0.203125,0.6458728313446045,0.7323492169380188,1.276342511177063
9170,0.6790357232093811,1.0330636501312256,0.03186306729912758,1.2785881757736206,0.05833179131150246,0.7874444127082825,24.956928253173828,1262.0870665177752,0.00018837110372806713,0.9065003395080566,0.7582153081893921,0.9751901626586914,0.966325044631958,0.7481181621551514,0.9720171689987183,0.7839789986610413,0.890625,0.140625,0.68465256690979,0.7332875728607178,1.028326153755188
9180,0.7844003438949585,1.1277847290039062,0.010448736138641834,1.6017550230026245,0.05101790651679039,0.9061548113822937,24.635385513305664,1262.0640931201428,0.00018815686259885504,1.055603265762329,0.9040098786354065,0.9709697365760803,0.9604264497756958,0.7176727652549744,0.965589165687561,0.7946451902389526,0.78125,0.265625,0.5846990346908569,0.6937331557273865,1.2154476642608643
9190,0.8051878809928894,1.2515417337417603,0.027397332713007927,1.457442283630371,0.06952311843633652,1.3669408559799194,24.525405883789062,1262.042063798679,0.00018794256136470578,1.0579450130462646,0.8425235748291016,0.9765562415122986,0.9565156102180481,0.6795853972434998,0.9737806916236877,0.8131771683692932,0.71875,0.34375,0.6773431301116943,0.7604999542236328,1.253604769706726
9200,0.7430554628372192,1.0689270496368408,0.020085914060473442,1.4658174514770508,0.0725088119506836,0.9725159406661987,24.759109497070312,1262.0195005370044,0.00018772820058185014,1.0059714317321777,0.8763864040374756,0.9750752449035645,0.9664015173912048,0.7101075053215027,0.962167501449585,0.7574043869972229,0.734375,0.3125,0.580184817314148,0.707725465297699,1.5637075901031494
9210,0.6911897659301758,1.0770453214645386,0.008846540935337543,1.4041467905044556,0.06156858429312706,0.7590932250022888,24.87136459350586,1261.998778887158,0.00018751378080667378,0.9291567206382751,0.7932230830192566,0.9749072790145874,0.9623592495918274,0.7325223684310913,0.9693414568901062,0.771662712097168,0.875,0.125,0.5789666771888733,0.7373420000076294,1.051889181137085
9220,0.7171350717544556,1.069718360900879,0.016278820112347603,1.5168242454528809,0.06405384093523026,1.3387962579727173,24.247344970703125,1261.978212452085,0.00018729930259571515,0.9555940628051758,0.7948631644248962,0.9837449193000793,0.9821155667304993,0.7935184240341187,0.9678705334663391,0.7426397800445557,0.640625,0.40625,0.6789385080337524,0.7287378907203674,1.0718532800674438
9230,0.6482803225517273,0.9998899102210999,0.01271995808929205,1.2885615825653076,0.07228242605924606,1.0801806449890137,24.28304100036621,1261.9563290596514,0.00018708476650566443,0.8988797068595886,0.8353312611579895,0.9693456888198853,0.9582498073577881,0.7137229442596436,0.9687467217445374,0.8122733235359192,0.75,0.25,0.6381307244300842,0.7185797691345215,0.9444894194602966
9240,0.7301735877990723,1.1222198009490967,0.026394562795758247,1.3592504262924194,0.06504550576210022,0.8918133974075317,24.418737411499023,1261.9340613476058,0.00018687017309336216,0.919074296951294,0.6296689510345459,0.9833085536956787,0.981122612953186,0.8006411790847778,0.9691786766052246,0.7640867233276367,0.921875,0.09375,0.6981436014175415,0.8099582195281982,1.1861027479171753
9250,0.718261182308197,1.1530007123947144,0.018027769401669502,1.2300413846969604,0.07020416110754013,0.7747502326965332,24.5759220123291,1261.9120429857455,0.0001866555229157976,0.9723306894302368,0.8468983769416809,0.9840527772903442,0.9826520085334778,0.8110933303833008,0.977060079574585,0.7879571318626404,0.859375,0.203125,0.5871809124946594,0.7104970216751099,1.4707592725753784
9260,0.8359797596931458,1.209892749786377,0.010618573985993862,1.608657956123352,0.07908477634191513,1.1272634267807007,23.929323196411133,1261.8894997641025,0.00018644081653010737,1.1197724342346191,0.9459755420684814,0.9807310700416565,0.9780893921852112,0.7069277167320251,0.970952570438385,0.7983218431472778,0.828125,0.21875,0.5994353890419006,0.609925389289856,2.158632516860962
9270,0.6799454092979431,1.08694589138031,0.013560507446527481,1.3666138648986816,0.05620626360177994,1.208983063697815,24.79283332824707,1261.867211777489,0.00018622605449357383,0.9331604242324829,0.8440499305725098,0.9757828116416931,0.969260573387146,0.7374775409698486,0.9708720445632935,0.7754791378974915,0.90625,0.09375,0.5705220103263855,0.7170878648757935,1.1960490942001343
9280,0.8196135759353638,1.1607545614242554,0.0081210657954216,1.6399050951004028,0.06872837245464325,0.8603390455245972,24.393354415893555,1261.8451445760202,0.000186011237363624,1.0798529386520386,0.8674644827842712,0.9768908023834229,0.9727326035499573,0.7315240502357483,0.9646058678627014,0.7682082056999207,0.796875,0.265625,0.5874276161193848,0.7101332545280457,1.3094443082809448
9290,0.8111769556999207,1.2632311582565308,0.02690136805176735,1.4101444482803345,0.06939124315977097,0.8948959112167358,24.86244773864746,1261.8231247578956,0.00018579636569782777,1.104149580001831,0.976575493812561,0.9711672067642212,0.9621749520301819,0.7023451924324036,0.9625352025032043,0.7763943076133728,0.859375,0.140625,0.5773963332176208,0.6438883543014526,1.676148772239685
9300,0.8454061150550842,1.241754174232483,0.03948487341403961,1.4648871421813965,0.06441152840852737,0.963310182094574,24.47669219970703,1261.8009199597072,0.00018558144005389663,1.0713263750076294,0.7530676126480103,0.976665198802948,0.9743265509605408,0.7393947243690491,0.9686539769172668,0.7768115401268005,0.84375,0.15625,0.6893488764762878,0.749546229839325,1.229928731918335
9310,0.7918369770050049,1.2973259687423706,0.01766218990087509,1.4252417087554932,0.06214669346809387,1.43996000289917,24.774011611938477,1261.7784422494365,0.0001853664609896821,1.046159029006958,0.847740113735199,0.975480318069458,0.9664837121963501,0.7146225571632385,0.9642844200134277,0.7385240793228149,0.734375,0.296875,0.6433888673782349,0.7452595233917236,0.7537415027618408
9320,0.6980271935462952,1.05332350730896,0.022989992052316666,1.3218348026275635,0.05193142965435982,0.8586273193359375,24.413555145263672,1261.757361795731,0.00018515142906317455,0.8975381851196289,0.6650365591049194,0.9749240875244141,0.9705636501312256,0.7650759816169739,0.9704499244689941,0.7812132239341736,0.84375,0.171875,0.7066296339035034,0.7853085994720459,0.8526675701141357
9330,0.8059473037719727,1.2184299230575562,0.009028705768287182,1.4948540925979614,0.06678424775600433,0.8576760292053223,24.9808406829834,1261.7354070406955,0.0001849363448325013,1.0831528902053833,0.9240186214447021,0.9844591021537781,0.9859673976898193,0.7513587474822998,0.9667426943778992,0.7673224806785583,0.8125,0.265625,0.5798199772834778,0.6329064965248108,1.1834765672683716
9340,0.7482222318649292,1.085631012916565,0.016286825761198997,1.6632663011550903,0.07074815779924393,1.6146680116653442,24.276578903198242,1261.7130470143484,0.00018472120885592555,1.0102145671844482,0.8733075857162476,0.97945636510849,0.9722982048988342,0.7162089347839355,0.9701945781707764,0.7818772196769714,0.78125,0.234375,0.6383941173553467,0.6746845245361328,1.6318414211273193
9350,0.6658194065093994,1.049818992614746,0.015370259061455727,1.2843554019927979,0.06863155961036682,0.7656750082969666,24.72519302368164,1261.6920357278132,0.00018450602169184485,0.9308913946151733,0.8835732936859131,0.9789495468139648,0.9722328186035156,0.7428032755851746,0.973693311214447,0.8003062605857849,0.859375,0.15625,0.5982034206390381,0.6560030579566956,1.2434840202331543
9360,0.8791081309318542,1.4439618587493896,0.01646832935512066,1.3787717819213867,0.07303649187088013,1.245531678199768,24.92800521850586,1261.6709334151706,0.00018429078389878956,1.2029948234558105,1.079622507095337,0.978541374206543,0.9596337080001831,0.6620416641235352,0.966209352016449,0.768482506275177,0.8125,0.265625,0.5534627437591553,0.5931007862091064,2.3820323944091797
9370,0.7849371433258057,1.1496731042861938,0.02263428457081318,1.4683350324630737,0.07982386648654938,1.1233935356140137,25.27884864807129,1261.6493117413456,0.0001840754960354215,1.04902184009552,0.8802824020385742,0.9793674945831299,0.9749156832695007,0.687153697013855,0.9721229076385498,0.785029411315918,0.78125,0.265625,0.6446287035942078,0.7250824570655823,1.236070156097412
9380,0.736747682094574,1.281549334526062,0.021286098286509514,1.1818605661392212,0.07038309425115585,0.9365156292915344,24.631763458251953,1261.6281055616164,0.0001838601586605323,1.0088943243026733,0.9071555733680725,0.9752069115638733,0.9587692618370056,0.6895325779914856,0.965558648109436,0.7754307985305786,0.78125,0.234375,0.6014659404754639,0.6738654971122742,1.5523326396942139
9390,0.8232304453849792,1.1258372068405151,0.002768697449937463,1.7054224014282227,0.06999864429235458,0.9201425313949585,25.031917572021484,1261.6058297978702,0.00018364477233304225,1.0753581523895264,0.8404254913330078,0.9824316501617432,0.9831554293632507,0.8171911835670471,0.9742822647094727,0.7664181590080261,0.703125,0.34375,0.6169950366020203,0.7102428674697876,1.3463222980499268
9400,0.7790024876594543,1.2569046020507812,0.011475655250251293,1.3208047151565552,0.07412686198949814,0.9493040442466736,24.675905227661133,1261.5843151961965,0.00018342933761199878,1.0267771482467651,0.8259156346321106,0.979957640171051,0.981718897819519,0.7550416588783264,0.9654722809791565,0.7678375244140625,0.78125,0.265625,0.6631845235824585,0.6777527332305908,1.4949918985366821
9410,0.7355397939682007,1.0000810623168945,0.023686714470386505,1.5796911716461182,0.052446991205215454,1.0140249729156494,24.831409454345703,1261.5611793655182,0.0001832138550565746,0.9602534770965576,0.7490456700325012,0.9779641032218933,0.9638312458992004,0.7204428315162659,0.9681056141853333,0.7943766117095947,0.875,0.140625,0.6647496223449707,0.7674614191055298,1.999159812927246
9420,0.7738602757453918,1.1174583435058594,0.0916062444448471,1.4762500524520874,0.05899536982178688,1.2540318965911865,24.513952255249023,1261.539266374257,0.00018299832522606691,1.0290923118591309,0.8507735729217529,0.9854545593261719,0.9877182841300964,0.7940320372581482,0.972923994064331,0.776715099811554,0.8125,0.25,0.6541948318481445,0.6965838670730591,1.7834258079528809
9430,0.75948166847229,1.075248122215271,0.018503740429878235,1.5390340089797974,0.07086659967899323,0.8105630278587341,24.587238311767578,1261.5172783824191,0.0001827827486798955,1.0188342332839966,0.8645083904266357,0.9806973934173584,0.9736288189888,0.7286491990089417,0.9704887270927429,0.76615971326828,0.84375,0.234375,0.628771185874939,0.6772055625915527,1.4386303424835205
9440,0.873132586479187,1.429025650024414,0.02843964844942093,1.513366937637329,0.07799435406923294,2.359409809112549,25.320201873779297,1261.495079925924,0.00018256712597760133,1.1392176151275635,0.8869501948356628,0.977482795715332,0.96875,0.6887759566307068,0.96158367395401,0.7869700193405151,0.796875,0.25,0.6697565913200378,0.6971552968025208,1.343539834022522
9450,0.8342448472976685,1.1776256561279297,0.022695647552609444,1.6289156675338745,0.06940999627113342,1.268837332725525,24.93712615966797,1261.4740553809377,0.00018235145767884524,1.1136629581451416,0.9313938617706299,0.9814382195472717,0.9780177474021912,0.7378838658332825,0.9729729294776917,0.7620312571525574,0.796875,0.21875,0.5899471044540405,0.6674097776412964,1.2772670984268188
9460,0.9523355960845947,1.4520959854125977,0.016991177573800087,1.6045746803283691,0.09362396597862244,1.3329330682754517,25.336904525756836,1261.4530899683905,0.00018213574434340645,1.2603673934936523,1.026772379875183,0.9775657057762146,0.9665047526359558,0.6874808073043823,0.9654578566551208,0.7558831572532654,0.6875,0.421875,0.5819091200828552,0.6891559362411499,1.4363974332809448
9470,0.8718082904815674,1.3098602294921875,0.043114807456731796,1.5101274251937866,0.07523830235004425,2.862614393234253,24.645490646362305,1261.4312713282545,0.00018191998653118108,1.1317033767700195,0.8663170337677002,0.982853353023529,0.9807400703430176,0.741059422492981,0.9653643369674683,0.7680949568748474,0.734375,0.296875,0.6452164649963379,0.7399880886077881,1.4463181495666504
9480,0.7583455443382263,1.2248852252960205,0.01939532533288002,1.3846886157989502,0.06280694156885147,1.0321608781814575,24.651819229125977,1261.4107540929394,0.00018170418480218054,0.974632978439331,0.7209581136703491,0.975538969039917,0.974868655204773,0.7414649724960327,0.9640800356864929,0.7647218704223633,0.84375,0.171875,0.6983450651168823,0.8134778738021851,0.7697876691818237
9490,0.7772172689437866,1.0036094188690186,0.018875177949666977,1.6320604085922241,0.06639467179775238,1.0092964172363281,24.648815155029297,1261.3898801928133,0.00018148833971653035,1.0440632104873657,0.8894863724708557,0.9757448434829712,0.9680385589599609,0.7527931332588196,0.9687696099281311,0.7816225290298462,0.78125,0.21875,0.6007251143455505,0.6804224252700806,2.168811559677124
